title,author,url,source,category,fact
"Sam Altman backs teens’ startup, Google unveils the Pixel 8 and TikTok tests an ad-free tier",Kyle Wiggers,https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/,TechCrunch,technology,"The prosecution painted Bankman-Fried as someone who knowingly committed fraud to achieve great wealth, power and influence, while the defense countered that the FTX founder acted in good faith, never meant to commit fraud or steal and basically got in over his head."
Is Sam Bankman-Fried a bad ‘man’ or a good ‘boy’? Lawyers swap opening statements before first witnesses take the stand,Ben Weiss,https://fortune.com/crypto/2023/10/04/sam-bankman-fried-lawyers-opening-statements-witnesses-marc-antoine-julliard-adam-yedidia-ftx-commodities-trader-developer/,Fortune,business,"Using Caroline Ellison, his on-again off-again girlfriend and the CEO of Alameda, as a front, Bankman-Fried had “secret access” to customer money—both cash and crypto—the government claimed."
"Sex, Signal messages, and sabotaging FTX's code: SBF execs and Bahamas roommates tell all in court",,https://www.cnbc.com/2023/10/06/sex-signal-messages-and-sabotaging-ftxs-code-sbf-criminal-trial.html,Cnbc | World Business News Leader,business,"He was concerned because it ""seemed like a lot of money"" from FTX customers was at risk."
Line Shopping in Sports Betting - How to Find the Best Odds,Martin Derbyshire,https://www.sportingnews.com/us/betting/news/line-shopping/0f917db9336b2772ba044571,Sporting News,sports,That allows sportsbooks to earn the profit built into the odds and lines without worrying about which side wins.
Line Shopping in Sports Betting - How to Find the Best Odds,Martin Derbyshire,https://www.sportingnews.com/us/betting/news/line-shopping/0f917db9336b2772ba044571,Sporting News,sports,"Every sportsbook jumps on board when a line moves or odds change for a legitimate reason, like an injury or roster move."
NBA Rookie of the Year Odds - Wembanyama the early favorite,Sam Eggleston,https://www.sportingnews.com/us/betting/news/nba-roty-odds/7af3a635d324b28ff4c554fd,Sporting News,sports,"But sportsbooks are also gathering this information, and they begin to tighten the NBA Rookie of the Year lines in response."
The FTX trial is bigger than Sam Bankman-Fried,Elizabeth Lopatto,https://www.theverge.com/2023/9/28/23893269/ftx-sam-bankman-fried-trial-evidence-crypto,The Verge,technology,"Before his fall, Bankman-Fried made himself out to be the Good Boy of crypto — the trustworthy face of a sometimes-shady industry."
"SBF’s trial starts soon, but how did he — and FTX — get here?",Jacquelyn Melinek,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/,TechCrunch,technology,"The highly anticipated criminal trial for Sam Bankman-Fried, former CEO of bankrupt crypto exchange FTX, started Tuesday to determine whether he’s guilty of seven counts of fraud and conspiracy."
"Sam Altman backs teens’ startup, Google unveils the Pixel 8 and TikTok tests an ad-free tier",Kyle Wiggers,https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/,TechCrunch,technology,"The prosecution painted Bankman-Fried as someone who knowingly committed fraud to achieve great wealth, power and influence, while the defense countered that the FTX founder acted in good faith, never meant to commit fraud or steal and basically got in over his head."
Investment options for high networth investors,,https://www.thehindubusinessline.com/portfolio/personal-finance/investment-options-for-high-networth-investors/article67465515.ece,Business Line,business,It’s important to consider the past track record and management team before making investment decisions.
"Reliance Industries: With the stock having underperformed Nifty 50 in last three years, is it time to buy?",,https://www.thehindubusinessline.com/portfolio/stock-fundamental-analysis-india/reliance-industries-with-the-stock-having-underperformed-nifty-50-in-last-three-years-is-it-time-to-buy/article67618354.ece,Business Line,business,"With the stock still leaving some money on the table at current levels, long-term investors can accumulate it on dips for four reasons — one, reasonable valuations; two, being at pole position in India’s high-growth digital and retail business; three, potential for large-scale value creation, similar to its digital and retail forays, in the renewable energy space (not reflected in current valuations); four, stable O2C business."
How OpenAI's ChatGPT has changed the world in just a year,Andrew Tarantola,https://www.engadget.com/how-openais-chatgpt-has-changed-the-world-in-just-a-year-140050053.html?src=rss,Engadget,technology,"On the first anniversary of its release, let’s take a look back on the year of ChatGPT that brought us here."
ChatGPT: Everything you need to know about the AI-powered chatbot,Alyssa Stringer,https://techcrunch.com/2023/09/28/chatgpt-everything-to-know-about-the-ai-chatbot/,TechCrunch,technology,"Since its initial launch nearly a year ago, ChatGPT has hit 100 million weekly active users, and OpenAI is heavily investing in it."
How OpenAI's ChatGPT has changed the world in just a year,Andrew Tarantola,https://www.engadget.com/how-openais-chatgpt-has-changed-the-world-in-just-a-year-140050053.html?src=rss,Engadget,technology,"Throughout December 2022, ChatGPT’s usage numbers rose meteorically as more and more people logged on to try it for themselves."
"One year later, ChatGPT is still alive and kicking",Kyle Wiggers,https://techcrunch.com/2023/11/30/one-year-later-chatgpt-is-still-alive-and-kicking/,TechCrunch,technology,"ChatGPT can complete and debug code, compose music and essays, answer test questions, generate business ideas, write poetry and song lyrics, translate and summarize text and even emulate a computer running Linux."
The best Prime Day smart home deals,Jennifer Pattison Tuohy,https://www.theverge.com/23906464/amazon-october-prime-day-best-smart-home-deals-device-google-alexa-2023,The Verge,technology,"It is also the only thermostat that works with the new smart home standard, Matter, so it's compatible with every major smart home platform, including Apple Home."
"54 Best Apple Black Friday Deals (2023): iPad, Apple Watch, AirPods",Brenda Stolyar,https://www.wired.com/story/best-apple-black-friday-deals-2023-2/,Wired,technology,"But they also work great with Android, complete with an app that allows you to customize the controls and perform a fit test."
West Indies v England: first T20 international – live,James Wallace,https://www.theguardian.com/sport/live/2023/dec/12/west-indies-v-england-first-t20-international-cricket-live,The Guardian,sports,"13 Dec 2023 00.58 GMT 12th over: West Indies 102-4 (Hope 26, Hetmyer 1) Just a single and the wicket off the over, Shai Hope can’t break the legspin shackles."
West Indies v England: fifth and deciding men’s T20 cricket international – live,Rob Smyth,https://www.theguardian.com/sport/live/2023/dec/21/west-indies-v-england-fifth-and-deciding-mens-t20-cricket-international-live,The Guardian,sports,"Instead it’s Shai Hope, who is happily playing the anchor role, who faces five of the six deliveries."
Sony Music’s artists aren’t involved in YouTube’s new voice-cloning AI experiment. Not unrelated: Google’s recent filing with the US Copyright Office.,Tim Ingham,https://www.musicbusinessworldwide.com/sony-musics-artists-arent-involved-in-youtubes-new-cloned-voice-ai-experiment-not-unrelated-googles-recent-filing-with-the-us-copyright-office/,Music Business Worldwide,business,"To progress this ‘incubator’, YouTube said it was working behind the scenes with a number of UMG-affiliated artists; Also in August, YouTube publicly committed to three principles/pledges behind its development of music-based generative AI tools ."
Sony Music’s artists aren’t involved in YouTube’s new voice-cloning AI experiment. Not unrelated: Google’s recent filing with the US Copyright Office.,Tim Ingham,https://www.musicbusinessworldwide.com/sony-musics-artists-arent-involved-in-youtubes-new-cloned-voice-ai-experiment-not-unrelated-googles-recent-filing-with-the-us-copyright-office/,Music Business Worldwide,business,"Seven days ago (November 16), YouTube unveiled a revolutionary new experiment – ‘Dream Track’ – enabling creators to clone the vocals, via AI tech and with official consent, of well-known stars."
"Cell phone shocker as 97% of kids use their device during school hours and beyond, says study",,https://www.foxnews.com/health/cell-phone-shocker-97-percent-kids-use-device-during-school-hours-beyond-study,FOX News - Health,health,"Overnight phone use was primarily spent engaging with the same media, although YouTube appeared to be the longest-running app because videos were often left playing during the night."
From Justin Timberlake to Sam Asghari: A timeline of Britney Spears’ relationships,Amber Raiken,https://www.independent.co.uk/life-style/justin-timberlake-sam-asghari-britney-spears-b2431507.html,The Independent - Life and Style,entertainment,"In a Los Angeles court hearing at the time, Spears alleged that she had been forced to take lithium against her will."
From Justin Timberlake to Sam Asghari: A timeline of Britney Spears’ relationships,Amber Raiken,https://www.independent.co.uk/life-style/justin-timberlake-sam-asghari-britney-spears-b2431507.html,The Independent - Life and Style,entertainment,"“She’s my first wife, my only wife,” Alexander reportedly told security."
Britney Spears and Kevin Federline: A complete timeline of their relationship,Meredith Clark,https://www.independent.co.uk/life-style/britney-spears-kevin-federline-relationship-timeline-b2143493.html,The Independent - Life and Style,entertainment,"After hearing the news, Federline’s attorney Mark Kaplan told Entertainment Tonight: “Kevin commends Britney for recognising that she needs to take a step back and that she is taking the reasonable steps to dealing with her situation in a responsible way."
‘I was being ritually tortured’: the most shocking moments in Britney Spears’ memoir,Laura Snapes,https://www.theguardian.com/music/2023/oct/24/britney-spears-memoir-most-shocking-woman-in-me,The Guardian,entertainment,"But by the age of 16, she is public property – incapable of going outside without being mobbed, and her love of singing and dancing now a lucrative resource."
"2024 NFL Mock Draft: Bengals' Joe Burrow gets another playmaker; four QBs go in Round 1, but Pats opt for WR",Josh Edwards,https://www.cbssports.com/nfl/draft/news/2024-nfl-mock-draft-bengals-joe-burrow-gets-another-playmaker-four-qbs-go-in-round-1-but-pats-opt-for-wr/,CBSSports.com,sports,It was a Michigan quarterback that led the Buccaneers to the promised land last time so perhaps lightning strikes twice.
